date,canton,role_category,published_count,closed_count,net_change
2026-04-13,SZ,software_engineering,1,0,1
2026-04-13,TG,software_engineering,1,0,1
2026-04-13,Unknown,Unknown,3,0,3
2026-04-13,Unknown,devops_cloud_platform,1,0,1
2026-04-13,Unknown,qa_testing,1,0,1
2026-04-13,VD,software_engineering,1,0,1
2026-04-13,ZG,Unknown,1,0,1
2026-04-13,ZH,Unknown,4,0,4
2026-04-13,ZH,data_ai,3,0,3
2026-04-13,ZH,devops_cloud_platform,6,0,6
2026-04-13,ZH,product_project_analysis,3,0,3
2026-04-13,ZH,qa_testing,1,0,1
2026-04-13,ZH,security,4,0,4
2026-04-13,ZH,software_engineering,7,0,7
2026-04-13,ZH,support_operations,4,0,4
2026-04-14,AG,Unknown,4,6,-2
2026-04-14,AG,devops_cloud_platform,3,6,-3
2026-04-14,AG,security,1,1,0
2026-04-14,AG,software_engineering,0,6,-6
2026-04-14,AG,support_operations,0,1,-1
2026-04-14,AR,software_engineering,0,1,-1
2026-04-14,BE,Unknown,1,5,-4
2026-04-14,BE,data_ai,0,1,-1
2026-04-14,BE,devops_cloud_platform,2,5,-3
2026-04-14,BE,erp_business_systems,0,2,-2
2026-04-14,BE,product_project_analysis,3,6,-3
2026-04-14,BE,qa_testing,1,0,1
2026-04-14,BE,security,1,0,1
2026-04-14,BE,software_engineering,2,4,-2
2026-04-14,BE,support_operations,0,3,-3
2026-04-14,BL,Unknown,0,1,-1
2026-04-14,BL,devops_cloud_platform,0,1,-1
2026-04-14,BL,product_project_analysis,0,1,-1
2026-04-14,BL,support_operations,0,2,-2
2026-04-14,BS,Unknown,1,1,0
2026-04-14,BS,data_ai,2,2,0
2026-04-14,BS,devops_cloud_platform,0,2,-2
2026-04-14,BS,product_project_analysis,2,2,0
2026-04-14,BS,security,0,1,-1
2026-04-14,BS,support_operations,1,0,1
2026-04-14,FR,security,0,1,-1
2026-04-14,FR,software_engineering,0,2,-2
2026-04-14,GE,Unknown,1,6,-5
2026-04-14,GE,data_ai,0,3,-3
2026-04-14,GE,product_project_analysis,1,0,1
2026-04-14,GE,qa_testing,0,1,-1
2026-04-14,GE,security,0,1,-1
2026-04-14,GE,support_operations,0,2,-2
2026-04-14,GL,product_project_analysis,0,1,-1
2026-04-14,LU,Unknown,0,3,-3
2026-04-14,LU,devops_cloud_platform,1,2,-1
2026-04-14,LU,product_project_analysis,2,4,-2
2026-04-14,LU,security,0,3,-3
2026-04-14,LU,software_engineering,0,2,-2
2026-04-14,LU,support_operations,0,1,-1
2026-04-14,NE,Unknown,0,1,-1
2026-04-14,NE,data_ai,1,2,-1
2026-04-14,NE,qa_testing,0,1,-1
2026-04-14,NE,support_operations,0,1,-1
2026-04-14,SG,Unknown,1,1,0
2026-04-14,SG,devops_cloud_platform,0,1,-1
2026-04-14,SG,software_engineering,1,4,-3
2026-04-14,SG,support_operations,0,3,-3
2026-04-14,SH,devops_cloud_platform,0,4,-4
2026-04-14,SO,devops_cloud_platform,1,3,-2
2026-04-14,SZ,Unknown,0,2,-2
2026-04-14,SZ,product_project_analysis,0,1,-1
2026-04-14,SZ,security,1,1,0
2026-04-14,SZ,software_engineering,0,3,-3
2026-04-14,TI,product_project_analysis,1,2,-1
2026-04-14,TI,software_engineering,0,1,-1
2026-04-14,Unknown,Unknown,2,13,-11
2026-04-14,Unknown,devops_cloud_platform,1,4,-3
2026-04-14,Unknown,product_project_analysis,0,3,-3
2026-04-14,Unknown,qa_testing,1,0,1
2026-04-14,Unknown,security,0,1,-1
2026-04-14,Unknown,software_engineering,1,12,-11
2026-04-14,Unknown,support_operations,0,5,-5
2026-04-14,VD,Unknown,1,3,-2
2026-04-14,VD,data_ai,0,3,-3
2026-04-14,VD,product_project_analysis,1,0,1
2026-04-14,VD,support_operations,0,3,-3
2026-04-14,VS,data_ai,0,1,-1
2026-04-14,VS,devops_cloud_platform,0,2,-2
2026-04-14,VS,security,1,0,1
2026-04-14,VS,software_engineering,0,1,-1
2026-04-14,VS,ux_ui_design,0,2,-2
2026-04-14,ZG,Unknown,0,2,-2
2026-04-14,ZG,data_ai,0,1,-1
2026-04-14,ZG,devops_cloud_platform,0,7,-7
2026-04-14,ZG,product_project_analysis,0,1,-1
2026-04-14,ZG,qa_testing,1,2,-1
2026-04-14,ZG,security,0,4,-4
2026-04-14,ZG,software_engineering,0,3,-3
2026-04-14,ZG,support_operations,0,1,-1
2026-04-14,ZH,Unknown,8,22,-14
2026-04-14,ZH,data_ai,4,4,0
2026-04-14,ZH,devops_cloud_platform,5,10,-5
2026-04-14,ZH,product_project_analysis,3,8,-5
2026-04-14,ZH,qa_testing,0,1,-1
2026-04-14,ZH,security,5,9,-4
2026-04-14,ZH,software_engineering,7,23,-16
2026-04-14,ZH,support_operations,4,12,-8
2026-04-15,AG,Unknown,1,0,1
2026-04-15,AG,qa_testing,1,0,1
2026-04-15,AG,support_operations,1,0,1
2026-04-15,BE,Unknown,3,0,3
2026-04-15,BE,devops_cloud_platform,3,0,3
2026-04-15,BE,security,1,0,1
2026-04-15,BE,software_engineering,2,0,2
2026-04-15,BE,support_operations,1,0,1
2026-04-15,BE,ux_ui_design,1,0,1
2026-04-15,BL,Unknown,1,0,1
2026-04-15,BS,Unknown,3,0,3
2026-04-15,BS,devops_cloud_platform,2,0,2
2026-04-15,BS,support_operations,2,0,2
2026-04-15,FR,support_operations,3,0,3
2026-04-15,GE,data_ai,1,0,1
2026-04-15,GE,product_project_analysis,1,0,1
2026-04-15,GE,security,1,0,1
2026-04-15,GE,ux_ui_design,1,0,1
2026-04-15,LU,Unknown,1,0,1
2026-04-15,LU,devops_cloud_platform,1,0,1
2026-04-15,LU,product_project_analysis,1,0,1
2026-04-15,LU,software_engineering,1,0,1
2026-04-15,LU,support_operations,1,0,1
2026-04-15,NE,data_ai,1,0,1
2026-04-15,SG,Unknown,3,0,3
2026-04-15,SG,data_ai,1,0,1
2026-04-15,SG,erp_business_systems,1,0,1
2026-04-15,SG,security,1,0,1
2026-04-15,SH,Unknown,1,0,1
2026-04-15,SO,devops_cloud_platform,1,0,1
2026-04-15,TG,security,1,0,1
2026-04-15,TG,support_operations,1,0,1
2026-04-15,Unknown,Unknown,1,0,1
2026-04-15,Unknown,data_ai,1,0,1
2026-04-15,Unknown,product_project_analysis,1,0,1
2026-04-15,VD,Unknown,1,0,1
2026-04-15,VD,data_ai,1,0,1
2026-04-15,VD,product_project_analysis,3,0,3
2026-04-15,VD,qa_testing,1,0,1
2026-04-15,VS,Unknown,1,0,1
2026-04-15,ZG,security,3,0,3
2026-04-15,ZH,Unknown,8,0,8
2026-04-15,ZH,data_ai,2,0,2
2026-04-15,ZH,devops_cloud_platform,8,0,8
2026-04-15,ZH,erp_business_systems,1,0,1
2026-04-15,ZH,product_project_analysis,3,0,3
2026-04-15,ZH,qa_testing,1,0,1
2026-04-15,ZH,security,1,0,1
2026-04-15,ZH,software_engineering,1,0,1
2026-04-15,ZH,support_operations,2,0,2
2026-04-16,AG,Unknown,4,0,4
2026-04-16,AG,devops_cloud_platform,1,0,1
2026-04-16,AG,security,2,0,2
2026-04-16,AG,software_engineering,1,0,1
2026-04-16,AG,support_operations,1,0,1
2026-04-16,BE,Unknown,4,0,4
2026-04-16,BE,data_ai,2,0,2
2026-04-16,BE,devops_cloud_platform,11,0,11
2026-04-16,BE,product_project_analysis,7,0,7
2026-04-16,BE,qa_testing,1,0,1
2026-04-16,BE,security,3,0,3
2026-04-16,BE,software_engineering,9,0,9
2026-04-16,BE,support_operations,1,0,1
2026-04-16,BL,software_engineering,1,0,1
2026-04-16,BS,Unknown,7,0,7
2026-04-16,BS,data_ai,3,0,3
2026-04-16,BS,devops_cloud_platform,9,0,9
2026-04-16,BS,product_project_analysis,5,0,5
2026-04-16,BS,qa_testing,1,0,1
2026-04-16,BS,security,3,0,3
2026-04-16,BS,software_engineering,7,0,7
2026-04-16,BS,support_operations,1,0,1
2026-04-16,FR,software_engineering,2,0,2
2026-04-16,FR,support_operations,1,0,1
2026-04-16,GE,Unknown,11,0,11
2026-04-16,GE,data_ai,9,0,9
2026-04-16,GE,devops_cloud_platform,5,0,5
2026-04-16,GE,product_project_analysis,15,0,15
2026-04-16,GE,security,5,0,5
2026-04-16,GE,software_engineering,19,0,19
2026-04-16,GR,product_project_analysis,1,0,1
2026-04-16,LU,Unknown,5,0,5
2026-04-16,LU,data_ai,3,0,3
2026-04-16,LU,devops_cloud_platform,4,0,4
2026-04-16,LU,product_project_analysis,2,0,2
2026-04-16,LU,software_engineering,1,0,1
2026-04-16,LU,support_operations,1,0,1
2026-04-16,NE,Unknown,2,0,2
2026-04-16,NE,data_ai,3,0,3
2026-04-16,NE,devops_cloud_platform,1,0,1
2026-04-16,NE,software_engineering,2,0,2
2026-04-16,SG,Unknown,1,0,1
2026-04-16,SG,devops_cloud_platform,5,0,5
2026-04-16,SG,product_project_analysis,2,0,2
2026-04-16,SG,software_engineering,5,0,5
2026-04-16,SH,Unknown,1,0,1
2026-04-16,SH,product_project_analysis,1,0,1
2026-04-16,SH,software_engineering,3,0,3
2026-04-16,SO,data_ai,1,0,1
2026-04-16,SO,devops_cloud_platform,2,0,2
2026-04-16,SO,product_project_analysis,1,0,1
2026-04-16,SO,security,1,0,1
2026-04-16,SO,software_engineering,2,0,2
2026-04-16,SZ,Unknown,1,0,1
2026-04-16,SZ,devops_cloud_platform,1,0,1
2026-04-16,TG,devops_cloud_platform,1,0,1
2026-04-16,TG,software_engineering,3,0,3
2026-04-16,TG,support_operations,1,0,1
2026-04-16,TI,product_project_analysis,3,0,3
2026-04-16,TI,software_engineering,1,0,1
2026-04-16,UR,support_operations,1,0,1
2026-04-16,Unknown,Unknown,10,0,10
2026-04-16,Unknown,data_ai,18,0,18
2026-04-16,Unknown,devops_cloud_platform,18,0,18
2026-04-16,Unknown,product_project_analysis,5,0,5
2026-04-16,Unknown,qa_testing,2,0,2
2026-04-16,Unknown,security,5,0,5
2026-04-16,Unknown,software_engineering,30,0,30
2026-04-16,Unknown,support_operations,2,0,2
2026-04-16,VD,Unknown,4,0,4
2026-04-16,VD,data_ai,6,0,6
2026-04-16,VD,devops_cloud_platform,4,0,4
2026-04-16,VD,product_project_analysis,10,0,10
2026-04-16,VD,security,5,0,5
2026-04-16,VD,software_engineering,4,0,4
2026-04-16,VD,support_operations,2,0,2
2026-04-16,VD,ux_ui_design,1,0,1
2026-04-16,VS,Unknown,1,0,1
2026-04-16,ZG,Unknown,1,0,1
2026-04-16,ZG,data_ai,2,0,2
2026-04-16,ZG,devops_cloud_platform,6,0,6
2026-04-16,ZG,erp_business_systems,1,0,1
2026-04-16,ZG,qa_testing,1,0,1
2026-04-16,ZG,security,2,0,2
2026-04-16,ZG,software_engineering,4,0,4
2026-04-16,ZH,Unknown,37,0,37
2026-04-16,ZH,data_ai,35,0,35
2026-04-16,ZH,devops_cloud_platform,35,0,35
2026-04-16,ZH,erp_business_systems,4,0,4
2026-04-16,ZH,product_project_analysis,20,0,20
2026-04-16,ZH,qa_testing,7,0,7
2026-04-16,ZH,security,19,0,19
2026-04-16,ZH,software_engineering,69,0,69
2026-04-16,ZH,support_operations,8,0,8
2026-04-17,AG,Unknown,0,7,-7
2026-04-17,AG,devops_cloud_platform,0,2,-2
2026-04-17,AG,product_project_analysis,2,2,0
2026-04-17,AG,security,2,2,0
2026-04-17,AG,software_engineering,1,7,-6
2026-04-17,AG,support_operations,3,0,3
2026-04-17,AG,ux_ui_design,1,0,1
2026-04-17,AR,devops_cloud_platform,0,1,-1
2026-04-17,AR,software_engineering,0,3,-3
2026-04-17,BE,Unknown,5,3,2
2026-04-17,BE,devops_cloud_platform,8,4,4
2026-04-17,BE,product_project_analysis,8,2,6
2026-04-17,BE,qa_testing,2,1,1
2026-04-17,BE,security,2,1,1
2026-04-17,BE,software_engineering,7,13,-6
2026-04-17,BE,support_operations,2,3,-1
2026-04-17,BL,Unknown,0,1,-1
2026-04-17,BL,product_project_analysis,0,1,-1
2026-04-17,BL,security,0,1,-1
2026-04-17,BL,software_engineering,1,3,-2
2026-04-17,BS,Unknown,1,2,-1
2026-04-17,BS,data_ai,2,1,1
2026-04-17,BS,devops_cloud_platform,4,0,4
2026-04-17,BS,product_project_analysis,4,4,0
2026-04-17,BS,qa_testing,0,2,-2
2026-04-17,BS,security,0,1,-1
2026-04-17,BS,software_engineering,5,2,3
2026-04-17,BS,support_operations,1,1,0
2026-04-17,FR,Unknown,0,1,-1
2026-04-17,FR,qa_testing,0,1,-1
2026-04-17,FR,security,0,1,-1
2026-04-17,FR,support_operations,1,0,1
2026-04-17,GE,Unknown,0,3,-3
2026-04-17,GE,data_ai,1,4,-3
2026-04-17,GE,devops_cloud_platform,3,1,2
2026-04-17,GE,product_project_analysis,2,2,0
2026-04-17,GE,qa_testing,1,0,1
2026-04-17,GE,security,0,4,-4
2026-04-17,GE,software_engineering,2,8,-6
2026-04-17,GE,support_operations,1,3,-2
2026-04-17,GR,Unknown,0,3,-3
2026-04-17,GR,devops_cloud_platform,0,2,-2
2026-04-17,GR,software_engineering,1,0,1
2026-04-17,GR,support_operations,0,1,-1
2026-04-17,LU,Unknown,1,2,-1
2026-04-17,LU,devops_cloud_platform,2,5,-3
2026-04-17,LU,security,1,5,-4
2026-04-17,LU,software_engineering,1,4,-3
2026-04-17,LU,support_operations,0,2,-2
2026-04-17,NE,Unknown,0,1,-1
2026-04-17,NE,data_ai,0,3,-3
2026-04-17,NE,devops_cloud_platform,0,2,-2
2026-04-17,NE,product_project_analysis,1,0,1
2026-04-17,NE,security,1,1,0
2026-04-17,NE,software_engineering,1,2,-1
2026-04-17,SG,Unknown,1,0,1
2026-04-17,SG,devops_cloud_platform,3,2,1
2026-04-17,SG,product_project_analysis,2,0,2
2026-04-17,SG,qa_testing,1,0,1
2026-04-17,SG,security,0,2,-2
2026-04-17,SG,software_engineering,6,14,-8
2026-04-17,SO,Unknown,0,2,-2
2026-04-17,SO,data_ai,1,1,0
2026-04-17,SO,devops_cloud_platform,1,0,1
2026-04-17,SO,product_project_analysis,0,2,-2
2026-04-17,SO,software_engineering,0,1,-1
2026-04-17,SO,support_operations,1,0,1
2026-04-17,SZ,Unknown,1,0,1
2026-04-17,SZ,software_engineering,2,2,0
2026-04-17,SZ,support_operations,0,1,-1
2026-04-17,TG,security,0,1,-1
2026-04-17,TG,software_engineering,1,2,-1
2026-04-17,TG,support_operations,0,1,-1
2026-04-17,TI,Unknown,0,1,-1
2026-04-17,TI,data_ai,0,1,-1
2026-04-17,TI,product_project_analysis,0,1,-1
2026-04-17,TI,qa_testing,1,0,1
2026-04-17,TI,software_engineering,1,2,-1
2026-04-17,Unknown,Unknown,5,5,0
2026-04-17,Unknown,data_ai,1,2,-1
2026-04-17,Unknown,devops_cloud_platform,5,5,0
2026-04-17,Unknown,product_project_analysis,4,1,3
2026-04-17,Unknown,qa_testing,0,1,-1
2026-04-17,Unknown,security,1,1,0
2026-04-17,Unknown,software_engineering,5,5,0
2026-04-17,Unknown,support_operations,0,1,-1
2026-04-17,VD,Unknown,4,2,2
2026-04-17,VD,data_ai,1,6,-5
2026-04-17,VD,devops_cloud_platform,1,0,1
2026-04-17,VD,erp_business_systems,1,0,1
2026-04-17,VD,product_project_analysis,1,4,-3
2026-04-17,VD,qa_testing,0,1,-1
2026-04-17,VD,security,0,3,-3
2026-04-17,VD,software_engineering,3,1,2
2026-04-17,VS,Unknown,1,0,1
2026-04-17,VS,devops_cloud_platform,0,1,-1
2026-04-17,VS,product_project_analysis,1,0,1
2026-04-17,ZG,Unknown,1,1,0
2026-04-17,ZG,product_project_analysis,0,2,-2
2026-04-17,ZG,security,1,1,0
2026-04-17,ZG,software_engineering,1,0,1
2026-04-17,ZH,Unknown,14,14,0
2026-04-17,ZH,data_ai,4,7,-3
2026-04-17,ZH,devops_cloud_platform,13,7,6
2026-04-17,ZH,product_project_analysis,5,7,-2
2026-04-17,ZH,qa_testing,5,5,0
2026-04-17,ZH,security,7,8,-1
2026-04-17,ZH,software_engineering,28,12,16
2026-04-17,ZH,support_operations,0,6,-6
2026-04-18,AG,Unknown,3,0,3
2026-04-18,AR,devops_cloud_platform,1,0,1
2026-04-18,AR,software_engineering,3,0,3
2026-04-18,BE,Unknown,1,0,1
2026-04-18,BE,devops_cloud_platform,4,0,4
2026-04-18,BE,product_project_analysis,1,0,1
2026-04-18,BE,security,1,0,1
2026-04-18,BE,software_engineering,4,0,4
2026-04-18,BS,Unknown,1,0,1
2026-04-18,BS,devops_cloud_platform,1,0,1
2026-04-18,BS,product_project_analysis,1,0,1
2026-04-18,BS,security,1,0,1
2026-04-18,BS,software_engineering,1,0,1
2026-04-18,FR,erp_business_systems,1,0,1
2026-04-18,GE,Unknown,5,1,4
2026-04-18,GE,data_ai,4,0,4
2026-04-18,GE,devops_cloud_platform,2,1,1
2026-04-18,GE,product_project_analysis,7,1,6
2026-04-18,GE,security,3,2,1
2026-04-18,GE,software_engineering,2,0,2
2026-04-18,GE,support_operations,2,0,2
2026-04-18,LU,product_project_analysis,1,0,1
2026-04-18,LU,qa_testing,1,0,1
2026-04-18,NE,data_ai,1,0,1
2026-04-18,SG,devops_cloud_platform,1,0,1
2026-04-18,SG,product_project_analysis,1,0,1
2026-04-18,SG,security,1,0,1
2026-04-18,SH,devops_cloud_platform,1,0,1
2026-04-18,SH,security,1,0,1
2026-04-18,SO,devops_cloud_platform,1,0,1
2026-04-18,TG,devops_cloud_platform,2,0,2
2026-04-18,TG,qa_testing,1,0,1
2026-04-18,TI,Unknown,1,0,1
2026-04-18,Unknown,Unknown,3,0,3
2026-04-18,Unknown,data_ai,2,0,2
2026-04-18,Unknown,devops_cloud_platform,3,0,3
2026-04-18,Unknown,erp_business_systems,1,0,1
2026-04-18,Unknown,product_project_analysis,1,0,1
2026-04-18,Unknown,security,2,0,2
2026-04-18,Unknown,software_engineering,4,0,4
2026-04-18,Unknown,support_operations,1,0,1
2026-04-18,VD,Unknown,2,0,2
2026-04-18,VD,data_ai,1,0,1
2026-04-18,VD,product_project_analysis,1,0,1
2026-04-18,VD,software_engineering,1,0,1
2026-04-18,ZG,qa_testing,2,0,2
2026-04-18,ZG,software_engineering,3,0,3
2026-04-18,ZH,Unknown,4,0,4
2026-04-18,ZH,data_ai,10,0,10
2026-04-18,ZH,devops_cloud_platform,5,0,5
2026-04-18,ZH,product_project_analysis,5,0,5
2026-04-18,ZH,qa_testing,1,0,1
2026-04-18,ZH,security,3,3,0
2026-04-18,ZH,software_engineering,29,0,29
2026-04-18,ZH,support_operations,2,0,2
2026-04-19,AG,software_engineering,1,0,1
2026-04-19,BE,Unknown,1,0,1
2026-04-19,BE,support_operations,1,0,1
2026-04-19,BS,data_ai,1,0,1
2026-04-19,BS,software_engineering,1,0,1
2026-04-19,GE,Unknown,1,0,1
2026-04-19,GE,product_project_analysis,1,0,1
2026-04-19,GE,security,2,0,2
2026-04-19,GE,software_engineering,1,0,1
2026-04-19,GE,support_operations,1,0,1
2026-04-19,NE,software_engineering,1,0,1
2026-04-19,NE,ux_ui_design,1,0,1
2026-04-19,SH,Unknown,1,0,1
2026-04-19,SO,data_ai,1,0,1
2026-04-19,SO,devops_cloud_platform,1,0,1
2026-04-19,TG,security,1,0,1
2026-04-19,UR,devops_cloud_platform,1,0,1
2026-04-19,Unknown,Unknown,1,0,1
2026-04-19,Unknown,data_ai,1,0,1
2026-04-19,Unknown,product_project_analysis,1,0,1
2026-04-19,Unknown,security,1,0,1
2026-04-19,VD,product_project_analysis,1,0,1
2026-04-19,VD,software_engineering,1,0,1
2026-04-19,ZG,devops_cloud_platform,1,0,1
2026-04-19,ZH,Unknown,3,0,3
2026-04-19,ZH,data_ai,2,0,2
2026-04-19,ZH,devops_cloud_platform,4,0,4
2026-04-19,ZH,erp_business_systems,1,0,1
2026-04-19,ZH,product_project_analysis,1,0,1
2026-04-19,ZH,qa_testing,1,0,1
2026-04-19,ZH,security,2,0,2
2026-04-19,ZH,software_engineering,7,0,7
2026-04-19,ZH,support_operations,2,0,2
2026-04-20,AG,devops_cloud_platform,1,0,1
2026-04-20,AG,software_engineering,1,0,1
2026-04-20,AG,support_operations,1,0,1
2026-04-20,BE,Unknown,2,0,2
2026-04-20,BE,data_ai,2,0,2
2026-04-20,BE,devops_cloud_platform,1,0,1
2026-04-20,BE,product_project_analysis,2,0,2
2026-04-20,BE,qa_testing,1,0,1
2026-04-20,BE,software_engineering,2,0,2
2026-04-20,BL,Unknown,1,0,1
2026-04-20,BL,product_project_analysis,1,0,1
2026-04-20,BS,devops_cloud_platform,2,0,2
2026-04-20,BS,product_project_analysis,1,0,1
2026-04-20,BS,support_operations,1,0,1
2026-04-20,FR,Unknown,3,0,3
2026-04-20,FR,software_engineering,1,0,1
2026-04-20,GE,Unknown,2,0,2
2026-04-20,GE,data_ai,2,0,2
2026-04-20,GE,devops_cloud_platform,3,0,3
2026-04-20,GE,product_project_analysis,1,0,1
2026-04-20,GE,software_engineering,1,0,1
2026-04-20,GR,product_project_analysis,1,0,1
2026-04-20,LU,Unknown,1,0,1
2026-04-20,LU,support_operations,1,0,1
2026-04-20,NE,Unknown,1,0,1
2026-04-20,SG,data_ai,1,0,1
2026-04-20,SG,support_operations,1,0,1
2026-04-20,SH,security,2,0,2
2026-04-20,SH,support_operations,1,0,1
2026-04-20,SZ,product_project_analysis,1,0,1
2026-04-20,TI,devops_cloud_platform,3,0,3
2026-04-20,Unknown,Unknown,3,0,3
2026-04-20,Unknown,devops_cloud_platform,1,0,1
2026-04-20,Unknown,product_project_analysis,2,0,2
2026-04-20,Unknown,qa_testing,1,0,1
2026-04-20,Unknown,security,2,0,2
2026-04-20,Unknown,software_engineering,2,0,2
2026-04-20,Unknown,support_operations,4,0,4
2026-04-20,VD,data_ai,1,0,1
2026-04-20,VD,devops_cloud_platform,3,0,3
2026-04-20,VD,product_project_analysis,2,0,2
2026-04-20,VD,software_engineering,1,0,1
2026-04-20,ZG,data_ai,1,0,1
2026-04-20,ZG,product_project_analysis,1,0,1
2026-04-20,ZG,qa_testing,1,0,1
2026-04-20,ZG,security,1,0,1
2026-04-20,ZG,software_engineering,1,0,1
2026-04-20,ZG,support_operations,1,0,1
2026-04-20,ZH,Unknown,9,0,9
2026-04-20,ZH,data_ai,2,0,2
2026-04-20,ZH,devops_cloud_platform,7,0,7
2026-04-20,ZH,erp_business_systems,1,0,1
2026-04-20,ZH,product_project_analysis,6,0,6
2026-04-20,ZH,qa_testing,1,0,1
2026-04-20,ZH,security,2,0,2
2026-04-20,ZH,software_engineering,17,0,17
2026-04-20,ZH,support_operations,4,0,4
2026-04-21,AG,Unknown,0,32,-32
2026-04-21,AG,data_ai,0,5,-5
2026-04-21,AG,devops_cloud_platform,1,42,-41
2026-04-21,AG,product_project_analysis,0,9,-9
2026-04-21,AG,qa_testing,0,5,-5
2026-04-21,AG,security,0,28,-28
2026-04-21,AG,software_engineering,0,21,-21
2026-04-21,AG,support_operations,1,24,-23
2026-04-21,AG,ux_ui_design,0,1,-1
2026-04-21,AI,product_project_analysis,0,1,-1
2026-04-21,AR,devops_cloud_platform,0,3,-3
2026-04-21,AR,product_project_analysis,0,1,-1
2026-04-21,AR,software_engineering,0,7,-7
2026-04-21,AR,support_operations,0,3,-3
2026-04-21,BE,Unknown,0,50,-50
2026-04-21,BE,data_ai,0,16,-16
2026-04-21,BE,devops_cloud_platform,0,84,-84
2026-04-21,BE,erp_business_systems,0,3,-3
2026-04-21,BE,product_project_analysis,3,29,-26
2026-04-21,BE,qa_testing,2,5,-3
2026-04-21,BE,security,1,19,-18
2026-04-21,BE,software_engineering,2,62,-60
2026-04-21,BE,support_operations,1,29,-28
2026-04-21,BE,ux_ui_design,1,3,-2
2026-04-21,BL,Unknown,0,3,-3
2026-04-21,BL,data_ai,0,1,-1
2026-04-21,BL,devops_cloud_platform,0,14,-14
2026-04-21,BL,product_project_analysis,0,6,-6
2026-04-21,BL,software_engineering,0,3,-3
2026-04-21,BL,support_operations,0,2,-2
2026-04-21,BS,Unknown,1,23,-22
2026-04-21,BS,data_ai,0,13,-13
2026-04-21,BS,devops_cloud_platform,3,53,-50
2026-04-21,BS,erp_business_systems,0,2,-2
2026-04-21,BS,product_project_analysis,0,10,-10
2026-04-21,BS,qa_testing,1,1,0
2026-04-21,BS,security,0,11,-11
2026-04-21,BS,software_engineering,0,20,-20
2026-04-21,BS,support_operations,1,14,-13
2026-04-21,FR,Unknown,0,5,-5
2026-04-21,FR,data_ai,0,1,-1
2026-04-21,FR,qa_testing,0,1,-1
2026-04-21,FR,security,0,1,-1
2026-04-21,FR,software_engineering,1,4,-3
2026-04-21,FR,support_operations,1,7,-6
2026-04-21,GE,Unknown,7,24,-17
2026-04-21,GE,data_ai,4,21,-17
2026-04-21,GE,devops_cloud_platform,2,14,-12
2026-04-21,GE,erp_business_systems,0,1,-1
2026-04-21,GE,product_project_analysis,2,19,-17
2026-04-21,GE,qa_testing,0,1,-1
2026-04-21,GE,security,0,25,-25
2026-04-21,GE,software_engineering,5,34,-29
2026-04-21,GE,support_operations,0,14,-14
2026-04-21,GE,ux_ui_design,0,1,-1
2026-04-21,GR,Unknown,0,5,-5
2026-04-21,GR,data_ai,0,1,-1
2026-04-21,GR,devops_cloud_platform,0,4,-4
2026-04-21,GR,product_project_analysis,0,7,-7
2026-04-21,GR,security,0,8,-8
2026-04-21,GR,software_engineering,0,8,-8
2026-04-21,GR,support_operations,0,1,-1
2026-04-21,LU,Unknown,0,27,-27
2026-04-21,LU,data_ai,0,8,-8
2026-04-21,LU,devops_cloud_platform,1,29,-28
2026-04-21,LU,erp_business_systems,0,1,-1
2026-04-21,LU,product_project_analysis,0,13,-13
2026-04-21,LU,qa_testing,0,1,-1
2026-04-21,LU,security,0,10,-10
2026-04-21,LU,software_engineering,0,18,-18
2026-04-21,LU,support_operations,0,17,-17
2026-04-21,NE,Unknown,0,7,-7
2026-04-21,NE,data_ai,0,2,-2
2026-04-21,NE,devops_cloud_platform,0,3,-3
2026-04-21,NE,product_project_analysis,1,4,-3
2026-04-21,NE,qa_testing,0,1,-1
2026-04-21,NE,security,0,1,-1
2026-04-21,NE,software_engineering,1,12,-11
2026-04-21,NE,ux_ui_design,0,1,-1
2026-04-21,OW,support_operations,0,1,-1
2026-04-21,SG,Unknown,1,19,-18
2026-04-21,SG,data_ai,0,3,-3
2026-04-21,SG,devops_cloud_platform,0,34,-34
2026-04-21,SG,erp_business_systems,0,2,-2
2026-04-21,SG,product_project_analysis,2,9,-7
2026-04-21,SG,qa_testing,0,1,-1
2026-04-21,SG,security,0,5,-5
2026-04-21,SG,software_engineering,1,30,-29
2026-04-21,SG,support_operations,0,11,-11
2026-04-21,SH,Unknown,0,7,-7
2026-04-21,SH,devops_cloud_platform,1,5,-4
2026-04-21,SH,security,0,3,-3
2026-04-21,SH,support_operations,0,1,-1
2026-04-21,SO,Unknown,0,12,-12
2026-04-21,SO,devops_cloud_platform,0,13,-13
2026-04-21,SO,erp_business_systems,0,4,-4
2026-04-21,SO,product_project_analysis,0,2,-2
2026-04-21,SO,qa_testing,0,1,-1
2026-04-21,SO,security,0,3,-3
2026-04-21,SO,software_engineering,0,6,-6
2026-04-21,SO,support_operations,0,5,-5
2026-04-21,SZ,Unknown,0,5,-5
2026-04-21,SZ,data_ai,0,3,-3
2026-04-21,SZ,devops_cloud_platform,0,8,-8
2026-04-21,SZ,product_project_analysis,0,1,-1
2026-04-21,SZ,qa_testing,0,1,-1
2026-04-21,SZ,security,0,1,-1
2026-04-21,SZ,software_engineering,0,3,-3
2026-04-21,SZ,support_operations,0,3,-3
2026-04-21,TG,Unknown,0,2,-2
2026-04-21,TG,devops_cloud_platform,0,7,-7
